MSE,Euclidean Distance,Cosine Distance,L1 Distance,Pearson Correlation,Dot Product,Jaccard Similarity,Hamming Distance,Mahalanobis Distance
0.05012320727109909,5.065874099731445,0.46131157875061035,81.66618347167969,0.21100060641765594,14.536978721618652,0.020833333333333332,47,846.0767822265625
0.043233588337898254,4.704848289489746,0.3799801468849182,71.28227233886719,0.3823350965976715,16.60081672668457,0.058823529411764705,48,431.6181640625
0.05505629628896713,5.309314727783203,0.46745288372039795,82.30712890625,0.2068638801574707,14.723639488220215,0.018518518518518517,53,766.01513671875
0.04004661738872528,4.5281195640563965,0.35438311100006104,67.53886413574219,0.41121628880500793,17.388898849487305,0.046153846153846156,62,523.1981201171875
0.024663813412189484,3.5535717010498047,0.2881157398223877,50.70996856689453,0.5764927864074707,13.76352596282959,0.0,30,393.3969421386719
0.013106520287692547,2.590470790863037,0.1517333984375,37.849090576171875,0.7517013549804688,18.307151794433594,0.18181818181818182,27,303.76153564453125
0.060627177357673645,5.571455478668213,0.5792828798294067,94.47625732421875,-0.018904956057667732,11.272126197814941,0.019230769230769232,51,1864.30615234375
0.04078610986471176,4.569736003875732,0.46406233310699463,75.73613739013672,0.20818164944648743,12.02715015411377,0.029411764705882353,33,1105.8507080078125
0.03886157274246216,4.4606194496154785,0.4024350643157959,63.98779296875,0.38594216108322144,12.041933059692383,0.0625,45,649.4349365234375
0.020228851586580276,3.2182559967041016,0.22567498683929443,47.11841583251953,0.637946367263794,17.437183380126953,0.15384615384615385,33,467.9697570800781
0.0464506596326828,4.8767547607421875,0.43807756900787354,80.56951141357422,0.2359689474105835,15.205329895019531,0.041666666666666664,46,1336.6241455078125
0.02110828086733818,3.2874670028686523,0.2288675308227539,49.995033264160156,0.643381655216217,17.878665924072266,0.19148936170212766,38,480.1553039550781
0.018886789679527283,3.109668254852295,0.2163274884223938,46.451744079589844,0.6517196893692017,17.41622543334961,0.07142857142857142,39,481.158935546875
0.040741316974163055,4.567225933074951,0.33840715885162354,70.91345977783203,0.4418802559375763,19.258764266967773,0.047619047619047616,60,840.993408203125
0.019568830728530884,3.165318489074707,0.219072163105011,48.992313385009766,0.620010256767273,17.61001205444336,0.10810810810810811,33,526.4677734375
0.034405894577503204,4.197120189666748,0.342096745967865,63.85424041748047,0.4562389552593231,16.469932556152344,0.07692307692307693,48,585.3082885742188
0.019678978249430656,3.1742143630981445,0.219995379447937,47.94513702392578,0.6636837720870972,17.844757080078125,0.14634146341463414,35,583.2349243164062
0.07261016219854355,6.097245693206787,0.6212322413921356,103.20223999023438,-0.20006734132766724,11.298181533813477,0.0,45,2023.1436767578125
0.016418635845184326,2.899369239807129,0.19900375604629517,44.74418640136719,0.6828173995018005,16.885711669921875,0.0967741935483871,28,489.9031982421875
0.026651199907064438,3.693969964981079,0.268790602684021,54.72913360595703,0.5821927785873413,17.75756072998047,0.058823529411764705,48,472.7959289550781
0.05642160400748253,5.3747429847717285,0.4900047779083252,93.92996215820312,-0.0036962926387786865,14.823877334594727,0.0,50,2017.9901123046875
0.03685235232114792,4.343777656555176,0.3924304246902466,72.11148834228516,0.2812030613422394,13.601999282836914,0.0,35,834.5130615234375
0.03254937008023262,4.08231258392334,0.290804922580719,61.27827453613281,0.5215833187103271,17.99847984313965,0.10416666666666667,43,298.7868957519531
0.053425393998622894,5.230086326599121,0.5092202425003052,85.35993194580078,0.11633548885583878,13.14976692199707,0.06,47,1283.2926025390625
0.024309903383255005,3.5279839038848877,0.24143552780151367,54.51478576660156,0.6201010346412659,19.08810806274414,0.1875,39,656.5298461914062
