MSE,Euclidean Distance,Cosine Distance,L1 Distance,Pearson Correlation,Dot Product,Jaccard Similarity,Hamming Distance,Mahalanobis Distance
0.04288627207279205,4.685912132263184,0.49266302585601807,82.3316650390625,-0.07107589393854141,11.016074180603027,0.0,27,608.1490478515625
0.04142410308122635,4.605338096618652,0.3365366458892822,81.53240966796875,0.3595069348812103,20.860496520996094,0.020833333333333332,47,358.8604431152344
0.026551414281129837,3.6870481967926025,0.2075272798538208,61.70102310180664,0.603503406047821,20.640670776367188,0.022727272727272728,43,235.39979553222656
0.032755304127931595,4.095206260681152,0.25057804584503174,61.8970947265625,0.5548667907714844,19.288402557373047,0.11904761904761904,37,287.16131591796875
0.026735439896583557,3.699803352355957,0.2729048728942871,57.68444061279297,0.511345386505127,15.905132293701172,0.027777777777777776,35,368.247802734375
0.03766472637653351,4.391393661499023,0.14974361658096313,66.16798400878906,0.7561094760894775,33.85901641845703,0.07894736842105263,70,227.33837890625
0.13625438511371613,8.35237979888916,0.37898528575897217,122.96189880371094,0.24717895686626434,39.348079681396484,0.125,119,251.52247619628906
0.05757982283830643,5.429628849029541,0.3825807571411133,90.43864440917969,0.26209524273872375,23.46917724609375,0.047619047619047616,80,340.3655700683594
0.02892014943063259,3.848001718521118,0.21825361251831055,60.55976867675781,0.5874605178833008,24.528282165527344,0.22950819672131148,47,343.99932861328125
0.05387956649065018,5.252269744873047,0.35393333435058594,84.94192504882812,0.3604448139667511,20.14760398864746,0.06329113924050633,74,280.950927734375
0.07812367379665375,6.3245015144348145,0.48708128929138184,108.03426361083984,0.11889615654945374,20.321687698364258,0.061224489795918366,92,997.3637084960938
0.0503314770758152,5.076387882232666,0.5860351920127869,84.23361206054688,0.008201994933187962,9.068902969360352,0.0,46,836.56396484375
0.04368748515844345,4.729481220245361,0.4501808285713196,79.37431335449219,0.1233028843998909,12.837112426757812,0.0,33,398.7834167480469
0.05728639289736748,5.415776252746582,0.33173173666000366,92.96066284179688,0.3235732316970825,22.776426315307617,0.013157894736842105,75,372.73675537109375
0.031929731369018555,4.04326868057251,0.2804216742515564,63.83742141723633,0.4546428918838501,16.75204086303711,0.023255813953488372,42,236.790283203125
0.0447545051574707,4.78688907623291,0.35495513677597046,81.498291015625,0.2615942656993866,20.819639205932617,0.07407407407407407,50,275.6684875488281
0.047251515090465546,4.918615341186523,0.4590871334075928,83.98375701904297,0.0819048210978508,13.722251892089844,0.022727272727272728,43,382.3651428222656
0.01775066927075386,3.0146877765655518,0.20832961797714233,48.79302978515625,0.6233335733413696,17.258134841918945,0.11428571428571428,31,269.0384216308594
0.038021836429834366,4.412162780761719,0.3251084089279175,76.4344482421875,0.33542370796203613,19.017148971557617,0.0,45,431.42108154296875
0.014734476804733276,2.7466437816619873,0.1683233380317688,45.82547378540039,0.6889453530311584,18.516708374023438,0.2692307692307692,19,332.49932861328125
0.0530962198972702,5.213949203491211,0.4949139356613159,77.72373962402344,0.21330253779888153,12.70224380493164,0.0,59,882.9564819335938
0.007337934337556362,1.9383039474487305,0.08312034606933594,31.127761840820312,0.8558276295661926,20.29053497314453,0.48,13,227.05665588378906
0.07508327066898346,6.200212478637695,0.3830851912498474,102.66941833496094,0.14913170039653778,24.827381134033203,0.030612244897959183,95,392.86578369140625
0.020837318152189255,3.266298770904541,0.21432679891586304,53.60483169555664,0.6879079937934875,17.92253875732422,0.08823529411764706,31,169.6827392578125
0.045391641557216644,4.820842266082764,0.4562179446220398,88.94670867919922,-0.06389833241701126,13.177003860473633,0.045454545454545456,21,527.4019165039062
0.026587463915348053,3.6895503997802734,0.3106193542480469,56.7418212890625,0.46555280685424805,14.453208923339844,0.047619047619047616,40,319.5876770019531
0.06289483606815338,5.674694538116455,0.40708041191101074,99.84869384765625,-0.10301114618778229,19.039634704589844,0.0,64,397.8385314941406
0.017213407903909683,2.9687142372131348,0.20515644550323486,47.017005920410156,0.6377319693565369,17.018081665039062,0.13333333333333333,26,246.1075897216797
0.03697546198964119,4.351027011871338,0.37228381633758545,66.573486328125,0.34259599447250366,13.837117195129395,0.08823529411764706,31,184.10592651367188
0.05730428546667099,5.416622161865234,0.4068495035171509,98.01104736328125,-0.03619316592812538,19.920820236206055,0.017543859649122806,56,490.425537109375
0.06898258626461029,5.942986011505127,0.608465164899826,101.1482162475586,-0.13186678290367126,10.325946807861328,0.0,49,522.8597412109375
0.04815506562590599,4.965419769287109,0.3991549015045166,85.33160400390625,0.24045710265636444,18.456077575683594,0.02040816326530612,48,260.7335205078125
0.057123951613903046,5.408092498779297,0.49276721477508545,96.40266418457031,-0.12509852647781372,13.060848236083984,0.0,45,870.7659912109375
0.013371895998716354,2.6165647506713867,0.164201021194458,42.12926483154297,0.7034445405006409,17.121177673339844,0.16129032258064516,26,213.1875
0.04728889465332031,4.920560359954834,0.2598499059677124,78.51303100585938,0.5173771977424622,27.29003143310547,0.027777777777777776,70,365.0257873535156
0.06129610911011696,5.602107524871826,0.6718013286590576,90.19534301757812,-0.04777766391634941,7.4505109786987305,0.0,57,909.1691284179688
0.011527305468916893,2.429399251937866,0.17838186025619507,38.24876022338867,0.7167366743087769,13.592035293579102,0.17647058823529413,14,301.5419006347656
0.02511240914463997,3.5857431888580322,0.30754125118255615,62.67916488647461,0.4370264708995819,14.464488983154297,0.043478260869565216,22,402.2027282714844
0.02552076056599617,3.614779233932495,0.4578660726547241,53.273502349853516,0.29335927963256836,7.660794734954834,0.05555555555555555,17,675.415771484375
0.04029909521341324,4.5423712730407715,0.5298217535018921,73.01011657714844,0.13215409219264984,9.008504867553711,0.0,38,784.8536376953125
0.01326676458120346,2.6062586307525635,0.17607182264328003,38.087257385253906,0.7114150524139404,15.872257232666016,0.12,22,158.23558044433594
0.015437047928571701,2.81136417388916,0.17302697896957397,43.437652587890625,0.7298827171325684,17.97899627685547,0.20588235294117646,27,191.25628662109375
0.025806043297052383,3.6349270343780518,0.3639621138572693,54.15790557861328,0.429351806640625,11.309032440185547,0.0,29,327.65118408203125
0.03687696158885956,4.3452277183532715,0.5141980051994324,61.64771270751953,0.2539348304271698,8.721643447875977,0.047619047619047616,40,832.5508422851562
0.01247432455420494,2.5272226333618164,0.18980491161346436,41.538780212402344,0.711813747882843,13.421615600585938,0.15,17,266.9225769042969
0.018200237303972244,3.0526254177093506,0.2857750654220581,54.528472900390625,0.5329678058624268,11.632732391357422,0.0,12,222.6361083984375
0.028407126665115356,3.813718557357788,0.3518912196159363,65.47613525390625,0.2950820028781891,13.34605598449707,0.041666666666666664,23,256.1143493652344
0.04439498484134674,4.767623424530029,0.35010772943496704,76.23406982421875,0.2796976864337921,17.221473693847656,0.0196078431372549,50,218.50108337402344
0.022785576060414314,3.415584087371826,0.24457460641860962,50.58357620239258,0.6101391315460205,15.30333137512207,0.02564102564102564,38,442.89385986328125
0.01758146472275257,3.0002849102020264,0.22781217098236084,50.27096939086914,0.5874947309494019,15.099437713623047,0.09523809523809523,19,220.97760009765625
0.04182979092001915,4.627834796905518,0.27527856826782227,77.62686157226562,0.39844295382499695,23.810380935668945,0.07936507936507936,58,394.1517333984375
0.08112797141075134,6.444961071014404,0.2818565368652344,101.68708801269531,0.4543934762477875,27.39566421508789,0.07526881720430108,86,225.51727294921875
0.042661402374506,4.673610687255859,0.4879986643791199,66.56755828857422,0.27803704142570496,10.545782089233398,0.07407407407407407,50,804.2584228515625
0.024922434240579605,3.5721542835235596,0.3406239151954651,59.23920822143555,0.3337847888469696,12.292022705078125,0.0,19,188.14251708984375
0.02430490031838417,3.527620792388916,0.3402053117752075,53.45063018798828,0.48236599564552307,12.059654235839844,0.06060606060606061,31,457.82672119140625
