MSE,Euclidean Distance,Cosine Distance,L1 Distance,Pearson Correlation,Dot Product,Jaccard Similarity,Hamming Distance,Mahalanobis Distance
0.21383239328861237,10.463373184204102,0.7202107906341553,166.38449096679688,-0.18465657532215118,16.26688003540039,0.007633587786259542,130,2116.6650390625
0.08521319925785065,6.605237007141113,0.640447199344635,104.3060302734375,-0.004113506525754929,11.947121620178223,0.024096385542168676,81,2079.275634765625
0.17338931560516357,9.422065734863281,0.5138547420501709,136.71124267578125,0.17055316269397736,30.86429214477539,0.1016949152542373,106,1966.476318359375
0.11007712781429291,7.507295608520508,0.5765029489994049,116.16694641113281,0.08784250169992447,19.072017669677734,0.05660377358490566,100,2087.8173828125
0.0853685587644577,6.611255645751953,0.4945521354675293,101.46859741210938,0.1397787630558014,18.307537078857422,0.07317073170731707,76,1495.4248046875
0.07037949562072754,6.002857685089111,0.5730138123035431,92.42574310302734,0.14083467423915863,13.425590515136719,0.07792207792207792,71,2139.628662109375
0.08525408804416656,6.606821537017822,0.5424626171588898,100.89506530761719,0.16739702224731445,17.276485443115234,0.042105263157894736,91,2167.939208984375
0.09026376903057098,6.798165321350098,0.652353048324585,108.24678039550781,-0.01646561548113823,12.293621063232422,0.05952380952380952,79,2164.89306640625
0.1103343740105629,7.5160627365112305,0.6063730418682098,114.74830627441406,0.038857705891132355,16.276214599609375,0.03571428571428571,108,2115.493408203125
0.23780539631843567,11.034326553344727,0.6466298401355743,164.571044921875,-0.0704665556550026,20.544214248657227,0.014925373134328358,132,1782.8966064453125
0.12424841523170471,7.975913047790527,0.674894243478775,125.09513092041016,-0.06715981662273407,14.28296947479248,0.0392156862745098,98,2142.265869140625
0.13830918073654175,8.415122985839844,0.45925235748291016,127.81742858886719,0.23189884424209595,29.088539123535156,0.096,113,1915.5521240234375
0.08627353608608246,6.646205902099609,0.5497531890869141,105.75418090820312,0.07582593709230423,16.97055435180664,0.056179775280898875,84,1871.2294921875
0.10264495015144348,7.249428749084473,0.6307503879070282,113.16673278808594,-0.019388671964406967,14.72108268737793,0.0297029702970297,98,2101.7939453125
