MSE,Euclidean Distance,Cosine Distance,L1 Distance,Pearson Correlation,Dot Product,Jaccard Similarity,Hamming Distance,Mahalanobis Distance
0.02889099158346653,3.8460612297058105,0.04586958885192871,58.287635803222656,0.9383083581924438,58.641414642333984,0.5982905982905983,47,125.85381317138672
0.007805381901562214,1.9990886449813843,0.030816256999969482,31.809181213378906,0.9502026438713074,49.6619873046875,0.6818181818181818,28,127.82738494873047
0.014477934688329697,2.722627878189087,0.053230226039886475,44.47258758544922,0.9234136343002319,37.78417205810547,0.3375,53,115.27531433105469
0.013416280038654804,2.620903491973877,0.05296015739440918,44.113807678222656,0.9014129638671875,42.146751403808594,0.3103448275862069,60,107.51361846923828
0.011416707187891006,2.4177167415618896,0.03692716360092163,38.948158264160156,0.9356745481491089,49.346229553222656,0.5204081632653061,47,93.20838928222656
0.009061709977686405,2.1539721488952637,0.01442408561706543,32.980735778808594,0.9756224751472473,74.05487060546875,0.7153846153846154,37,129.82379150390625
0.010990211740136147,2.3721272945404053,0.03952556848526001,39.11545181274414,0.9279536008834839,42.19670486450195,0.42857142857142855,44,89.5411148071289
0.0036006392911076546,1.357765555381775,0.009846925735473633,21.88922691345215,0.9835516810417175,64.58695983886719,0.7966101694915254,24,119.13211822509766
0.0048125507310032845,1.5697215795516968,0.02057260274887085,25.58560562133789,0.9629946947097778,54.61223602294922,0.6283185840707964,42,115.69920349121094
0.016469210386276245,2.9038312435150146,0.05837690830230713,48.77599334716797,0.8919243812561035,49.75083541870117,0.38317757009345793,66,114.81594848632812
0.008287150412797928,2.05985951423645,0.02486574649810791,33.02285385131836,0.9565479755401611,40.111602783203125,0.325,54,137.46543884277344
0.012786585837602615,2.5586581230163574,0.05733311176300049,41.896854400634766,0.8928220272064209,50.984107971191406,0.5833333333333334,40,114.40442657470703
0.008967215195298195,2.142711877822876,0.030684590339660645,31.349018096923828,0.9480952024459839,65.74607849121094,0.8099173553719008,23,97.94918823242188
0.007159710396081209,1.9146205186843872,0.02488875389099121,31.34066390991211,0.9562650322914124,48.92558288574219,0.5833333333333334,40,97.58429718017578
0.01621900126338005,2.8816885948181152,0.026553988456726074,43.42131042480469,0.9578399062156677,54.131874084472656,0.49137931034482757,59,110.67671966552734
0.01471414789557457,2.74474835395813,0.08648723363876343,44.57212829589844,0.8332259654998779,31.14055633544922,0.23529411764705882,39,132.93235778808594
0.007002711296081543,1.8935121297836304,0.021729588508605957,29.42184829711914,0.9628520011901855,66.03578186035156,0.7903225806451613,26,96.86763763427734
0.01546994037926197,2.8143577575683594,0.07769173383712769,45.83594512939453,0.8406509160995483,39.34498596191406,0.3176470588235294,58,112.64614868164062
0.007986086420714855,2.022097110748291,0.022792577743530273,31.061614990234375,0.9618207216262817,63.6011848449707,0.75,31,81.00137329101562
0.009292075410485268,2.1811792850494385,0.015601038932800293,33.26421356201172,0.9752184748649597,79.35636901855469,0.7913669064748201,29,95.87042999267578
0.002170195337384939,1.0541062355041504,0.011488795280456543,15.802356719970703,0.980643630027771,45.17203903198242,0.7407407407407407,21,108.59590148925781
0.002003823406994343,1.0128955841064453,0.006042301654815674,16.027374267578125,0.9902803897857666,73.60883331298828,0.8608695652173913,16,128.4618682861328
0.010875584557652473,2.359724521636963,0.04580056667327881,39.011932373046875,0.9168345928192139,42.91826629638672,0.4482758620689655,48,118.50772857666016
0.0076973410323262215,1.9852049350738525,0.0425645112991333,33.312530517578125,0.913738489151001,36.37054443359375,0.3220338983050847,40,108.3369369506836
0.015163365751504898,2.7863314151763916,0.09066814184188843,46.96662139892578,0.8337216973304749,35.711570739746094,0.3333333333333333,50,91.81582641601562
0.011672671884298325,2.444669246673584,0.04023170471191406,40.55268478393555,0.9275497794151306,56.459373474121094,0.5948275862068966,47,140.17860412597656
0.04649868607521057,4.879275321960449,0.08348894119262695,84.36375427246094,0.8364776968955994,80.34600830078125,0.5276073619631901,77,125.3606185913086
0.01444503664970398,2.7195327281951904,0.029706239700317383,40.981258392333984,0.9541961550712585,52.91972351074219,0.5363636363636364,51,96.41233825683594
0.006250711157917976,1.7889561653137207,0.02473539113998413,27.218448638916016,0.9576617479324341,58.572669982910156,0.7692307692307693,27,73.64026641845703
0.003154735080897808,1.2709147930145264,0.010833740234375,18.44580841064453,0.9818500280380249,56.471988677978516,0.9130434782608695,8,92.59913635253906
0.002719912910833955,1.1800827980041504,0.008596539497375488,17.781818389892578,0.9859961867332458,54.433815002441406,0.7884615384615384,22,102.10501098632812
0.0010889957193285227,0.7467032670974731,0.002808213233947754,12.401047706604004,0.9953116178512573,58.89116287231445,0.8969072164948454,10,143.37962341308594
0.009433742612600327,2.1977434158325195,0.021183013916015625,35.90728759765625,0.9662469625473022,54.480224609375,0.5135135135135135,54,133.10679626464844
0.02499474212527275,3.5773324966430664,0.11271470785140991,57.32725524902344,0.7692315578460693,38.60858154296875,0.19148936170212766,76,127.62184143066406
0.013759095221757889,2.654177188873291,0.04961192607879639,41.912208557128906,0.9231271743774414,49.05101013183594,0.5555555555555556,44,126.51262664794922
0.0295764971524477,3.8914222717285156,0.13148516416549683,64.82061767578125,0.7326400876045227,38.8121337890625,0.25274725274725274,68,108.30332946777344
