MSE,Euclidean Distance,Cosine Distance
0.0025359676219522953,1.1394803524017334,0.16758990287780762
0.000826566421892494,0.650539755821228,0.06366026401519775
0.0036558927968144417,1.3681436777114868,0.15747028589248657
0.0020976148080080748,1.0363295078277588,0.08200949430465698
0.0007952024461701512,0.6380780935287476,0.07641202211380005
0.0011990414932370186,0.7835236191749573,0.08685755729675293
0.0024092993699014187,1.110658049583435,0.1315717101097107
0.0029266681522130966,1.2241135835647583,0.16110503673553467
0.0008662826148793101,0.6659855246543884,0.07127821445465088
0.0009102046606130898,0.6826601028442383,0.07582175731658936
0.001096972031518817,0.7494329214096069,0.06886410713195801
0.0012471037916839123,0.7990726828575134,0.05739545822143555
0.001811870839446783,0.9631603360176086,0.05245506763458252
0.004614926874637604,1.5371540784835815,0.2240346074104309
0.0022116280160844326,1.0641210079193115,0.09394735097885132
0.002362746512517333,1.099875569343567,0.07058209180831909
0.0011043965350836515,0.7519647479057312,0.10253328084945679
0.0006880083819851279,0.5935152173042297,0.05684769153594971
0.002554574515670538,1.1436530351638794,0.045267343521118164
0.006999592296779156,1.8930903673171997,0.5057303607463837
0.0031775590032339096,1.2755038738250732,0.09893572330474854
0.0015205390518531203,0.8823355436325073,0.09438860416412354
0.002046066103503108,1.0235164165496826,0.04418766498565674
0.0008811246952973306,0.6716664433479309,0.07278305292129517
0.001674347324296832,0.9258865118026733,0.05200004577636719
0.002256628591567278,1.074892520904541,0.09852921962738037
0.0024350183084607124,1.1165703535079956,0.14621961116790771
0.0010127878049388528,0.7201023101806641,0.08887213468551636
0.0030152155086398125,1.2424936294555664,0.21444308757781982
0.0015817236853763461,0.8999125361442566,0.07687723636627197
0.0023074678611010313,1.0869331359863281,0.1062920093536377
0.010143302381038666,2.2788968086242676,0.602745771408081
0.0020227795466780663,1.0176753997802734,0.07158017158508301
0.004049232229590416,1.4398634433746338,0.17213457822799683
0.002402906771749258,1.1091835498809814,0.1408475637435913
0.0027050196658819914,1.1768474578857422,0.09430235624313354
0.0006077107391320169,0.5578063130378723,0.03639882802963257
0.00042013602796941996,0.4637991487979889,0.03164243698120117
0.001993543701246381,1.0102941989898682,0.026059746742248535
0.000907772802747786,0.6817474961280823,0.08174252510070801
0.0011997988913208246,0.7837710380554199,0.08326590061187744
0.0012065956834703684,0.785987913608551,0.0760887861251831
0.004368924535810947,1.4956233501434326,0.1374971866607666
0.0019979290664196014,1.0114047527313232,0.10354948043823242
0.0012752434704452753,0.808037519454956,0.08248859643936157
0.004447314888238907,1.508981466293335,0.4385616183280945
0.0040430049411952496,1.4387558698654175,0.17766672372817993
0.00147570192348212,0.8692291975021362,0.08861494064331055
0.0012719872174784541,0.8070052266120911,0.023348748683929443
0.0009817667305469513,0.7089884281158447,0.06075441837310791
0.005729109980165958,1.7126891613006592,0.3675730228424072
0.0012462674640119076,0.7988047003746033,0.10964417457580566
0.002031644806265831,1.0199030637741089,0.0963813066482544
0.0016483600484207273,0.9186731576919556,0.12771666049957275
0.002963222796097398,1.2317346334457397,0.13439643383026123
0.000542342895641923,0.5269531011581421,0.039707958698272705
0.0012933672405779362,0.8137592077255249,0.0680508017539978
0.0013493078295141459,0.8311712145805359,0.026195406913757324
0.001859148032963276,0.9756453037261963,0.07739055156707764
0.0008433863986283541,0.6571254134178162,0.06607818603515625
0.0005798852071166039,0.5448864102363586,0.04525488615036011
0.0032982705160975456,1.2995054721832275,0.06715387105941772
0.00238691340200603,1.1054861545562744,0.16432517766952515
0.0017345554661005735,0.9423865675926208,0.08031630516052246
0.0016968564596027136,0.9320893287658691,0.03511232137680054
0.0035844575613737106,1.3547111749649048,0.15166425704956055
0.002764288801699877,1.189670443534851,0.12919950485229492
0.0011067632585763931,0.7527700662612915,0.04740417003631592
0.0005921029951423407,0.5505967140197754,0.04086148738861084
0.0018116574501618743,0.9631036520004272,0.032968759536743164
0.0009577595628798008,0.7002663016319275,0.07303828001022339
0.0004107157001271844,0.4585700035095215,0.039362192153930664
0.0011333280708640814,0.7617505788803101,0.08261454105377197
0.0007215270306915045,0.6078008413314819,0.05259048938751221
0.001458711689338088,0.864210844039917,0.06790786981582642
0.0022458559833467007,1.0723237991333008,0.10840821266174316
0.0024565444327890873,1.1214948892593384,0.1834813356399536
0.0037049390375614166,1.3772903680801392,0.12652194499969482
0.0006077580619603395,0.5578280687332153,0.0355488657951355
0.006621690932661295,1.841278314590454,0.15787655115127563
