MSE,Euclidean Distance,Cosine Distance,L1 Distance,Pearson Correlation,Dot Product,Jaccard Similarity,Hamming Distance,Mahalanobis Distance
0.13157688081264496,8.207762718200684,0.5680853128433228,132.24380493164062,-0.084903284907341,22.425344467163086,0.0,116,1133.40771484375
0.13864170014858246,8.425232887268066,0.5695190131664276,130.18759155273438,0.027751460671424866,23.062192916870117,0.04032258064516129,119,559.2538452148438
0.08421098440885544,6.566279411315918,0.4495907425880432,101.54798889160156,0.19995629787445068,18.84267807006836,0.0,82,1064.9117431640625
0.16168321669101715,9.098450660705566,0.698294997215271,142.77679443359375,-0.11981087923049927,16.435203552246094,0.04827586206896552,138,454.1318359375
0.09149271249771118,6.844287395477295,0.5153027474880219,112.93175506591797,0.04929827153682709,21.172151565551758,0.08080808080808081,91,827.5737915039062
0.1455126702785492,8.631482124328613,0.5380366444587708,132.72010803222656,0.07641853392124176,26.305622100830078,0.072992700729927,127,588.2868041992188
0.09324703365564346,6.90959358215332,0.5788736343383789,117.58983612060547,-0.006723874714225531,17.248497009277344,0.0603448275862069,109,495.9375
0.08732717484235764,6.686666965484619,0.3969074487686157,98.27848052978516,0.38981392979621887,26.747039794921875,0.13861386138613863,87,1055.5023193359375
0.1044570803642273,7.313140392303467,0.5109999775886536,117.06327819824219,0.04221266508102417,22.66303253173828,0.0,101,1024.1409912109375
0.05576756224036217,5.343500137329102,0.3636469841003418,88.57506561279297,0.31294354796409607,24.379148483276367,0.05405405405405406,70,724.9168701171875
0.06601505726575851,5.813751697540283,0.3731093406677246,101.79637145996094,0.2507059872150421,25.887653350830078,0.020833333333333332,94,921.2346801757812
0.12922212481498718,8.13398551940918,0.509477436542511,124.94413757324219,0.09162070602178574,25.485443115234375,0.06422018348623854,102,466.3543395996094
0.08021458983421326,6.408577919006348,0.38119184970855713,96.67640686035156,0.38419806957244873,31.205760955810547,0.17117117117117117,92,456.81011962890625
0.07503193616867065,6.198092460632324,0.5363865494728088,110.46910095214844,-0.04591037333011627,16.59468650817871,0.013513513513513514,73,1041.830810546875
0.09826067090034485,7.092916488647461,0.49837738275527954,114.76982116699219,0.17835478484630585,24.231191635131836,0.104,112,496.41082763671875
0.09295259416103363,6.898675918579102,0.400182843208313,109.91703796386719,0.20383155345916748,29.712337493896484,0.05504587155963303,103,827.419921875
0.07257774472236633,6.095884323120117,0.44081878662109375,103.12103271484375,0.18455009162425995,22.881317138671875,0.08571428571428572,96,411.6194152832031
0.060435131192207336,5.562623977661133,0.36438292264938354,89.75222778320312,0.3808218240737915,25.777278900146484,0.11956521739130435,81,515.0567626953125
