MSE,Euclidean Distance,Cosine Distance,L1 Distance,Pearson Correlation,Dot Product,Jaccard Similarity,Hamming Distance,Mahalanobis Distance
0.005650619510561228,1.7009165287017822,0.015843987464904785,28.67395782470703,0.9755553007125854,59.724029541015625,0.6991150442477876,34,113.04627227783203
0.006696661002933979,1.8516722917556763,0.016589999198913574,28.160503387451172,0.9734678268432617,60.94844436645508,0.7363636363636363,29,105.45740509033203
0.003005450824275613,1.2404800653457642,0.011315762996673584,19.44599723815918,0.9807202219963074,60.20672607421875,0.808695652173913,22,89.45226287841797
0.002856162376701832,1.2092788219451904,0.005197703838348389,17.855871200561523,0.992457926273346,70.62117004394531,0.8691588785046729,14,108.9293441772461
0.003989871125668287,1.4292705059051514,0.015991926193237305,23.04146957397461,0.9716308116912842,49.499061584472656,0.6904761904761905,26,114.44789123535156
0.005598932970315218,1.6931195259094238,0.011647284030914307,26.15800666809082,0.9803279042243958,80.65841674804688,0.8384615384615385,21,97.90760040283203
0.008640524931252003,2.103318452835083,0.035616159439086914,32.73310852050781,0.9339027404785156,50.6805419921875,0.6111111111111112,35,145.62977600097656
0.0017820404609665275,0.9551987648010254,0.005788862705230713,14.780374526977539,0.9903095364570618,69.08833312988281,0.8512396694214877,18,111.36856079101562
0.0037096114829182625,1.3781585693359375,0.014451146125793457,22.272579193115234,0.9750673174858093,53.25171661376953,0.7142857142857143,28,138.1584014892578
0.0047983443364501,1.5674030780792236,0.027170777320861816,25.556720733642578,0.9520348310470581,40.53934860229492,0.5833333333333334,30,121.76167297363281
0.008024925366044044,2.027008056640625,0.024655938148498535,32.38157653808594,0.958215057849884,51.50337600708008,0.5638297872340425,41,117.94261932373047
0.008459225296974182,2.0811350345611572,0.014608442783355713,30.76398468017578,0.977418065071106,61.325904846191406,0.646551724137931,41,87.28121185302734
0.00839625857770443,2.0733752250671387,0.03450894355773926,33.14891052246094,0.9454253315925598,57.0098876953125,0.7238095238095238,29,130.6046905517578
0.008081916719675064,2.0341930389404297,0.04752403497695923,32.0220947265625,0.9128673672676086,35.46812438964844,0.49019607843137253,26,139.78550720214844
0.0043777464888989925,1.497132658958435,0.013164758682250977,23.781469345092773,0.981680154800415,50.590904235839844,0.8023255813953488,17,134.48980712890625
0.024503041058778763,3.541970729827881,0.036691248416900635,59.45854187011719,0.9345208406448364,91.33245849609375,0.7515527950310559,40,118.24207305908203
0.012126114219427109,2.4917004108428955,0.04766416549682617,40.56822967529297,0.9080296754837036,46.91077423095703,0.41379310344827586,51,132.828125
0.012084975838661194,2.4874701499938965,0.04340255260467529,41.558441162109375,0.9395751953125,39.36491012573242,0.425,46,123.98832702636719
0.01363576203584671,2.6422548294067383,0.022700071334838867,39.7171516418457,0.9635684490203857,75.95699310302734,0.7391304347826086,36,90.41812133789062
0.009157979860901833,2.1653835773468018,0.03369033336639404,36.79983901977539,0.9385766386985779,55.544456481933594,0.6111111111111112,42,142.54798889160156
0.0023038070648908615,1.0860705375671387,0.012151837348937988,16.621875762939453,0.9798067212104797,47.88661575317383,0.7790697674418605,19,84.77217864990234
0.004447286017239094,1.5089765787124634,0.013590455055236816,24.573612213134766,0.9759801030158997,61.39649963378906,0.7391304347826086,30,145.25704956054688
0.004680442623794079,1.54802668094635,0.026346445083618164,26.552684783935547,0.9486236572265625,38.631317138671875,0.55,27,104.82321166992188
0.00205923430621624,1.0268046855926514,0.005384624004364014,15.613447189331055,0.9912492036819458,70.92010498046875,0.8899082568807339,12,124.20845794677734
0.00539414631202817,1.6618672609329224,0.02383875846862793,27.824081420898438,0.9541199803352356,44.58477783203125,0.5974025974025974,31,107.26261138916016
0.025717657059431076,3.6286966800689697,0.03325068950653076,54.619232177734375,0.9568319916725159,59.831886291503906,0.6379310344827587,42,158.79966735839844
0.02634010836482048,3.6723473072052,0.12695932388305664,58.801902770996094,0.7396258115768433,41.564971923828125,0.2857142857142857,75,96.23519897460938
0.006900419481098652,1.879631519317627,0.026718854904174805,31.405790328979492,0.953758180141449,47.156612396240234,0.5862068965517241,36,93.44845581054688
0.012348189018666744,2.5144131183624268,0.02347850799560547,38.51467514038086,0.9585332274436951,66.95645904541016,0.7024793388429752,36,130.66525268554688
0.005370134487748146,1.6581642627716064,0.012700557708740234,25.28465461730957,0.9787594079971313,65.02601623535156,0.7723577235772358,28,94.87580108642578
0.0009583454811945558,0.7004804611206055,0.0026620030403137207,11.240903854370117,0.9955646395683289,59.19703674316406,0.9052631578947369,9,103.1515121459961
0.002637244760990143,1.162010908126831,0.00784456729888916,17.91019058227539,0.9863861799240112,69.89314270019531,0.8974358974358975,12,111.39108276367188
0.0028000562451779842,1.1973423957824707,0.012159585952758789,19.066755294799805,0.978642463684082,57.6812744140625,0.7314814814814815,29,91.71275329589844
0.0026013152673840523,1.1540682315826416,0.007582247257232666,17.289993286132812,0.9877012372016907,56.415435791015625,0.9247311827956989,7,124.54149627685547
0.005945737008005381,1.7447686195373535,0.01755678653717041,25.525970458984375,0.9712048172950745,65.40202331542969,0.8695652173913043,15,90.39252471923828
0.003923691809177399,1.4173673391342163,0.01577073335647583,23.77175521850586,0.9719926714897156,47.751495361328125,0.6395348837209303,31,113.0942611694336
0.0015636458992958069,0.8947551250457764,0.00639718770980835,14.45376205444336,0.9897487163543701,58.728172302246094,0.8598130841121495,15,126.74897766113281
