MSE,Euclidean Distance,Cosine Distance
0.509183406829834,3.19118595123291,0.08803266286849976
1.0829076766967773,4.653831958770752,0.33487701416015625
0.27456361055374146,2.343346357345581,0.17479068040847778
0.0726255401968956,1.205201506614685,0.03356361389160156
1.6647430658340454,5.770169734954834,1.1142317056655884
0.23863811790943146,2.1846652030944824,0.37765640020370483
0.15263782441616058,1.7472138404846191,0.37733888626098633
0.19769148528575897,1.9884238243103027,0.04388117790222168
2.862309217453003,7.5661211013793945,0.6698242425918579
0.08913832157850266,1.335202693939209,0.08650344610214233
0.273228257894516,2.3376410007476807,0.5582215487957001
0.3690246343612671,2.7167062759399414,0.4334437847137451
0.24097386002540588,2.195330858230591,0.0845332145690918
0.45070478320121765,3.0023481845855713,0.4080238342285156
0.15477882325649261,1.7594250440597534,0.0755845308303833
0.20512521266937256,2.0254640579223633,0.09270203113555908
0.3871295154094696,2.7825510501861572,0.5420139133930206
1.3593559265136719,5.2141265869140625,0.13621604442596436
0.27575358748435974,2.348418951034546,0.09624892473220825
0.3394961953163147,2.605748176574707,0.20850616693496704
0.20174653828144073,2.008713722229004,0.08036607503890991
0.24574318528175354,2.216949224472046,0.17132353782653809
0.49878427386283875,3.158430814743042,0.11596524715423584
0.20592056214809418,2.0293867588043213,0.2396087646484375
0.9362489581108093,4.327237129211426,0.28392350673675537
0.7601109743118286,3.8990023136138916,0.35376495122909546
0.407135009765625,2.853541612625122,0.09464246034622192
0.23138706386089325,2.1512186527252197,0.10583853721618652
0.22269688546657562,2.1104354858398438,0.21925854682922363
0.3711923658847809,2.7246737480163574,0.43162697553634644
1.2243133783340454,4.948359966278076,0.5153301954269409
0.9192396998405457,4.287749290466309,0.6244760751724243
0.17703180015087128,1.8816577196121216,0.05914604663848877
0.4121861457824707,2.8711884021759033,0.303885281085968
0.2215862274169922,2.10516619682312,0.10825836658477783
1.2535923719406128,5.007179260253906,0.54395392537117
0.7464252710342407,3.8637423515319824,0.9383369274437428
0.37182265520095825,2.7269859313964844,0.17379868030548096
0.10784032195806503,1.468606948852539,0.03172290325164795
0.6118624210357666,3.4981777667999268,0.24577319622039795
1.9159249067306519,6.1901936531066895,0.9522354900836945
0.5191770792007446,3.2223503589630127,0.48342978954315186
0.32444658875465393,2.5473382472991943,0.14184445142745972
0.18398751318454742,1.9182674884796143,0.3450380563735962
0.2832337021827698,2.3800575733184814,0.4254131317138672
0.46356675028800964,3.044886589050293,0.5647494196891785
0.71592777967453,3.783986806869507,0.2897970676422119
0.4445197284221649,2.9816763401031494,0.1500566601753235
0.15775065124034882,1.7762356996536255,0.06686151027679443
0.492838591337204,3.139549493789673,0.5949845314025879
0.6058661937713623,3.480994701385498,0.681330531835556
0.5190326571464539,3.2219018936157227,0.5364173948764801
0.42464199662208557,2.914247751235962,0.20747172832489014
0.3732529282569885,2.7322258949279785,0.07979941368103027
0.2198924571275711,2.097105026245117,0.38573724031448364
0.27166232466697693,2.3309326171875,0.1688709259033203
0.32929325103759766,2.566293954849243,0.13077521324157715
0.6160737872123718,3.5101959705352783,0.2617141008377075
0.1776179075241089,1.8847700357437134,0.1505224108695984
0.48009759187698364,3.0987017154693604,0.5882576107978821
0.32895874977111816,2.564990282058716,0.23564672470092773
0.1038510799407959,1.4411876201629639,0.03004741668701172
0.3768308758735657,2.7452900409698486,0.1702498197555542
0.4695894420146942,3.0646026134490967,0.23176062107086182
0.09163904190063477,1.3538023233413696,0.03422987461090088
0.2960038185119629,2.4331207275390625,0.11277914047241211
0.21323716640472412,2.0651254653930664,0.3154016137123108
0.41172415018081665,2.8695788383483887,0.49708986282348633
1.1571524143218994,4.810722351074219,0.3807096481323242
0.4061897397041321,2.850227117538452,0.35128718614578247
0.28966495394706726,2.4069273471832275,0.0750921368598938
0.44162511825561523,2.9719526767730713,0.33771252632141113
1.512014389038086,5.499116897583008,0.45329415798187256
0.2704536020755768,2.3257410526275635,0.205283522605896
0.7787714004516602,3.9465715885162354,0.45765334367752075
0.5923909544944763,3.442066192626953,0.30612969398498535
0.3413810133934021,2.612971544265747,0.16260015964508057
0.5895940661430359,3.4339308738708496,0.841715008020401
0.24136649072170258,2.1971185207366943,0.4682581424713135
0.4459700584411621,2.986536741256714,0.19878923892974854
0.5073491930961609,3.1854331493377686,0.35058003664016724
0.7855030298233032,3.9635918140411377,0.7463498711585999
0.30119144916534424,2.4543490409851074,0.13260197639465332
1.053186297416687,4.5895233154296875,0.6948552131652832
0.3141905963420868,2.5067532062530518,0.18228226900100708
0.5039852261543274,3.1748549938201904,0.20850777626037598
0.3015379309654236,2.4557602405548096,0.29996156692504883
0.26940450072288513,2.321225881576538,0.2989819049835205
1.2734524011611938,5.04668664932251,0.2564880847930908
0.13795509934425354,1.6610544919967651,0.14350897073745728
0.3035447597503662,2.463918685913086,0.30780744552612305
0.13552223145961761,1.6463427543640137,0.02822190523147583
0.17934691905975342,1.8939213752746582,0.05992686748504639
0.3365221917629242,2.5943098068237305,0.26748621463775635
